datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,location
2011-03-04 14:00:00,2,1,1,1,10.67,14.33,8.0,8.0,15,9,24,busan
2012-06-26 20:00:00,3,0,0,1,16.67,8.67,10.0,10.0,56,15,71,seoul
2011-09-14 11:00:00,1,1,1,1,6.33,16.67,3.3333,4.3333,113,20,133,seoul
2012-11-05 06:00:00,2,1,1,2,15.0,19.33,5.6667,3.3333,118,10,128,incheon
2011-11-02 04:00:00,2,0,0,3,3.67,19.67,4.6667,6.0,53,6,59,seoul
2012-01-08 04:00:00,1,0,0,1,13.12,15.15,49,16.9979,2,4,6,seoul
2012-08-09 10:00:00,4,1,0,3,5.33,16.33,5.3333,5.3333,39,3,42,busan
2011-07-15 22:00:00,4,0,1,2,13.33,10.33,5.6667,10.0,48,20,68,busan
2012-10-25 11:00:00,3,1,0,3,11.0,18.33,6.3333,7.3333,139,18,157,busan
2012-04-29 21:00:00,1,0,0,1,5.33,11.67,9.6667,5.3333,11,7,18,seoul
2011-10-30 19:00:00,3,0,0,1,13.0,9.67,6.0,5.6667,106,18,124,busan
2012-11-07 08:00:00,4,1,0,2,12.67,17.0,4.6667,3.3333,80,2,82,seoul
2012-01-23 14:00:00,1,0,1,1,14.33,8.67,5.0,7.3333,126,4,130,busan
2011-01-09 11:00:00,4,0,0,1,14.33,19.67,8.3333,4.0,4,14,18,seoul
2012-04-17 19:00:00,3,0,0,1,15.33,19.0,3.3333,4.6667,117,7,124,incheon
2012-01-28 18:00:00,3,0,1,1,16.33,15.0,8.6667,6.0,93,18,111,busan
2011-10-24 01:00:00,3,0,0,2,10.67,16.67,7.3333,9.6667,146,1,147,seoul
2012-04-16 00:00:00,2,1,1,2,5.33,11.33,5.3333,5.3333,15,3,18,incheon
2011-01-23 19:00:00,3,1,1,1,12.0,19.67,9.6667,5.3333,15,20,35,busan
2011-10-12 17:00:00,2,0,1,2,9.0,6.67,9.0,7.0,116,5,121,incheon
2012-01-09 09:00:00,3,0,0,2,16.33,12.0,5.6667,6.3333,122,14,136,busan
2012-04-10 14:00:00,1,0,1,2,4.33,10.33,7.0,3.6667,109,2,111,incheon
2012-01-19 08:00:00,1,0,1,1,4.92,7.575,54,7.0015,9,414,423,seoul
2011-08-05 14:00:00,1,0,1,2,7.0,9.33,4.6667,7.0,110,11,121,busan
2011-01-13 20:00:00,1,0,1,1,6.56,7.575,47,15.0013,0,64,64,seoul
2011-08-11 06:00:00,3,0,1,1,25.42,30.305,65,11.0014,5,101,106,seoul
2011-08-26 15:00:00,2,0,1,1,15.0,14.67,8.6667,4.0,8,18,26,busan
2012-10-30 12:00:00,1,1,0,3,4.33,9.33,8.6667,8.3333,125,3,128,incheon
2012-02-07 06:00:00,3,1,1,2,12.67,11.67,6.3333,8.6667,111,16,127,seoul
2011-10-21 19:00:00,3,1,0,1,11.33,13.33,8.0,4.6667,133,5,138,busan
2012-02-03 00:00:00,2,1,1,3,3.33,13.0,10.0,8.6667,47,11,58,incheon
2011-02-28 04:00:00,1,0,1,2,6.67,17.33,6.6667,6.6667,26,11,37,busan
2011-01-29 17:00:00,3,1,1,2,11.0,12.0,4.0,3.3333,92,3,95,seoul
2011-01-19 00:00:00,1,0,0,1,11.67,6.67,5.3333,6.3333,98,12,110,incheon
2011-11-21 23:00:00,4,0,0,3,6.33,6.67,7.6667,5.0,55,18,73,incheon
2012-10-05 22:00:00,2,1,0,2,14.33,12.0,7.6667,10.0,51,19,70,seoul
2011-05-05 13:00:00,2,1,0,2,4.0,16.67,8.3333,6.3333,103,14,117,busan
2011-06-18 07:00:00,2,1,1,3,16.0,9.33,10.0,8.3333,8,15,23,incheon
2012-02-16 11:00:00,3,0,0,2,8.33,9.0,9.3333,4.0,6,2,8,busan
2011-05-16 14:00:00,2,0,1,1,27.88,31.82,51,0,76,117,193,seoul
2011-09-30 23:00:00,3,1,0,3,4.67,15.67,8.3333,6.6667,34,18,52,incheon
2011-01-07 01:00:00,2,0,0,3,7.33,6.67,4.0,9.0,130,13,143,incheon
2011-01-06 16:00:00,2,1,0,3,11.33,14.0,5.3333,7.6667,17,15,32,incheon
2012-08-30 21:00:00,2,1,1,1,9.33,13.0,5.3333,8.6667,131,4,135,incheon
2012-07-29 23:00:00,4,0,1,2,4.33,16.33,6.6667,7.6667,53,17,70,busan
2011-09-08 06:00:00,1,1,1,1,11.67,12.33,5.0,4.0,68,12,80,incheon
2012-09-05 19:00:00,1,1,1,1,11.33,7.0,5.3333,7.3333,34,5,39,incheon
2011-07-13 07:00:00,3,0,1,1,6.67,13.0,8.0,9.0,49,10,59,busan
2012-09-02 04:00:00,1,1,0,1,6.33,14.67,6.3333,6.3333,89,9,98,incheon
2011-04-05 08:00:00,4,0,0,1,4.0,18.67,9.6667,8.0,7,20,27,seoul
2012-06-06 05:00:00,2,0,1,1,19.68,23.485,77,0,1,37,38,seoul
2012-05-13 21:00:00,1,1,0,3,8.33,7.67,8.6667,7.6667,34,12,46,seoul
2012-11-08 11:00:00,2,0,0,3,8.67,20.0,6.6667,9.3333,63,14,77,busan
2012-01-18 00:00:00,1,0,1,2,18.86,22.725,77,22.0028,3,14,17,seoul
2012-10-01 02:00:00,4,0,1,1,18.86,22.725,72,0,6,6,12,seoul
2011-05-30 16:00:00,4,1,0,1,4.33,6.67,4.3333,10.0,146,16,162,seoul
2011-06-24 19:00:00,3,0,1,1,14.67,13.33,9.6667,6.0,46,4,50,busan
2012-03-16 10:00:00,2,0,1,3,10.0,19.67,3.3333,8.6667,21,5,26,busan
2012-08-21 03:00:00,3,1,0,2,11.33,15.67,3.3333,9.3333,2,11,13,incheon
2011-08-24 06:00:00,4,0,0,2,3.67,19.33,9.3333,3.6667,123,1,124,incheon
2011-02-12 19:00:00,1,0,0,1,11.48,13.635,38,11.0014,2,39,41,seoul
2011-10-11 17:00:00,3,1,0,3,14.67,16.0,4.0,3.6667,99,11,110,busan
2011-04-12 23:00:00,3,1,1,3,4.0,14.0,7.0,9.3333,25,14,39,incheon
2011-03-07 06:00:00,3,1,1,1,12.0,15.0,8.0,6.0,41,20,61,incheon
2012-03-04 03:00:00,3,1,0,2,7.67,20.0,5.6667,8.0,65,11,76,busan
2012-05-24 17:00:00,2,0,1,2,8.67,17.0,8.6667,5.0,16,7,23,seoul
2012-10-19 02:00:00,4,0,1,2,6.33,15.33,9.3333,4.3333,99,13,112,busan
2011-11-28 21:00:00,1,0,1,2,11.67,11.0,6.0,7.3333,137,4,141,busan
2011-10-02 16:00:00,2,0,1,1,8.0,12.67,8.6667,4.0,124,17,141,busan
2012-06-28 09:00:00,3,0,0,3,3.67,15.0,3.3333,10.0,113,8,121,incheon
2012-04-09 06:00:00,2,1,0,3,15.0,13.67,7.3333,4.3333,108,15,123,busan
2011-11-18 02:00:00,4,0,1,1,9.84,11.365,44,15.0013,2,8,10,seoul
2011-08-15 09:00:00,2,0,0,2,12.33,8.67,4.0,5.3333,68,18,86,busan
2012-02-17 19:00:00,2,1,0,2,6.67,9.67,7.3333,6.3333,130,2,132,busan
2011-03-27 01:00:00,4,0,0,3,16.33,14.67,3.3333,5.6667,142,16,158,incheon
2011-04-21 09:00:00,1,1,0,2,3.33,11.0,5.6667,5.0,33,6,39,incheon
2011-03-19 15:00:00,1,0,1,3,9.33,14.33,8.6667,6.3333,130,7,137,incheon
2012-10-09 10:00:00,3,1,1,3,16.0,10.67,8.3333,3.3333,114,19,133,incheon
2011-04-21 00:00:00,1,0,1,2,7.67,19.33,7.3333,7.0,30,6,36,seoul
2012-02-21 06:00:00,2,1,1,3,7.67,12.67,6.6667,9.3333,29,19,48,busan
2011-02-09 16:00:00,4,0,1,1,12.0,14.0,8.0,8.3333,114,16,130,seoul
2011-10-06 17:00:00,1,0,0,1,13.67,11.0,5.6667,5.0,117,12,129,incheon
2011-06-19 14:00:00,1,1,1,1,8.0,11.33,6.0,6.0,85,10,95,incheon
2012-11-22 03:00:00,2,1,1,2,12.67,9.67,6.6667,3.3333,92,10,102,seoul
2012-10-19 09:00:00,4,0,1,2,22.14,25.76,94,7.0015,26,363,389,seoul
2012-04-03 23:00:00,4,0,1,1,6.67,13.0,5.3333,9.6667,6,1,7,incheon
2011-05-23 04:00:00,3,0,1,3,4.67,9.33,7.6667,8.6667,54,3,57,busan
2011-05-11 12:00:00,1,1,1,2,12.33,16.33,7.0,6.0,143,10,153,incheon
2012-11-23 03:00:00,4,1,0,1,7.0,7.33,8.6667,6.0,3,7,10,incheon
2011-06-11 21:00:00,1,0,0,3,14.33,13.33,4.6667,6.6667,9,11,20,busan
2012-11-16 13:00:00,4,0,1,1,17.22,21.21,38,12.998,52,226,278,seoul
2011-07-09 14:00:00,3,0,0,1,34.44,37.12,36,8.9981,158,215,373,seoul
2012-12-21 23:00:00,4,0,0,1,5.33,15.33,10.0,7.3333,123,6,129,seoul
2011-01-24 17:00:00,3,1,1,1,13.67,19.67,8.0,7.3333,93,19,112,incheon
2011-11-03 00:00:00,4,0,1,1,14.76,18.18,76,6.0032,3,28,31,seoul
2012-05-17 23:00:00,4,1,1,1,4.0,16.0,9.6667,3.3333,50,2,52,incheon
2011-08-03 08:00:00,3,0,1,2,30.34,33.335,51,11.0014,29,408,437,seoul
2011-09-26 08:00:00,3,1,0,2,14.33,14.67,4.6667,8.0,73,6,79,busan
2011-10-13 23:00:00,4,0,1,3,13.0,20.0,7.3333,10.0,83,4,87,incheon
2012-08-12 07:00:00,1,1,1,3,5.67,16.0,8.3333,6.3333,96,12,108,incheon
2011-09-06 09:00:00,2,0,1,3,8.0,13.67,8.0,7.0,44,20,64,incheon
2012-03-15 05:00:00,4,1,0,1,13.33,18.0,9.3333,6.6667,109,7,116,busan
2011-01-06 19:00:00,1,0,1,1,9.02,12.88,55,6.0032,3,109,112,seoul
2011-08-30 02:00:00,3,1,1,3,3.33,9.33,4.3333,10.0,117,14,131,seoul
2012-10-20 22:00:00,4,0,1,3,16.67,10.0,10.0,7.6667,126,15,141,busan
2012-07-24 08:00:00,2,0,1,3,10.0,8.67,3.6667,3.3333,69,11,80,busan
2012-04-20 02:00:00,1,1,1,1,5.33,18.0,4.3333,9.3333,63,2,65,incheon
2011-10-20 16:00:00,1,1,1,3,7.67,17.67,4.3333,7.6667,54,3,57,busan
2012-07-12 10:00:00,3,0,1,2,3.67,9.33,6.0,4.6667,65,20,85,seoul
2011-10-18 01:00:00,4,0,1,2,18.86,22.725,88,0,4,7,11,seoul
2012-06-11 09:00:00,1,0,0,1,7.33,9.33,5.6667,9.3333,96,14,110,busan
2011-05-17 12:00:00,2,0,1,3,22.96,26.515,83,27.9993,38,115,153,seoul
2012-11-19 19:00:00,4,1,0,3,6.33,19.0,8.6667,8.0,4,14,18,incheon
2011-03-17 13:00:00,4,0,0,3,13.0,19.67,4.3333,3.6667,139,20,159,incheon
2012-10-12 20:00:00,4,0,1,1,17.22,21.21,47,8.9981,28,280,308,seoul
2012-09-15 19:00:00,1,0,0,2,4.67,17.0,4.0,8.3333,137,17,154,incheon
2012-05-05 22:00:00,2,1,1,2,6.0,15.0,7.0,8.3333,79,13,92,busan
2011-08-16 02:00:00,3,0,1,1,25.42,29.545,73,15.0013,1,3,4,seoul
2011-06-10 12:00:00,3,1,0,2,7.33,16.33,6.0,8.3333,51,17,68,incheon
2012-08-09 08:00:00,3,1,1,3,5.0,15.0,9.3333,5.3333,134,3,137,busan
2012-09-21 10:00:00,1,0,1,3,11.0,16.33,3.3333,8.0,114,17,131,seoul
2012-01-12 05:00:00,2,1,1,1,12.0,18.33,5.0,5.3333,147,19,166,incheon
2012-03-23 19:00:00,2,1,1,2,12.33,10.33,3.6667,4.6667,48,17,65,incheon
2012-01-20 22:00:00,3,0,0,1,9.0,14.0,6.3333,6.6667,84,1,85,seoul
2012-03-10 22:00:00,1,0,0,1,10.66,12.88,44,11.0014,19,81,100,seoul
2011-12-09 08:00:00,2,0,1,1,8.33,10.33,5.0,4.6667,62,10,72,busan
2012-04-03 03:00:00,2,0,1,1,15.58,19.695,46,0,0,3,3,seoul
2011-05-12 14:00:00,3,0,1,2,11.33,18.33,9.6667,3.3333,140,3,143,seoul
2011-02-24 10:00:00,3,0,0,3,8.67,12.33,4.3333,9.0,5,16,21,incheon
2011-03-11 02:00:00,1,0,1,3,13.94,17.425,100,7.0015,2,3,5,seoul
2011-03-22 17:00:00,1,0,0,1,9.67,17.0,8.3333,3.6667,137,13,150,busan
2012-09-13 05:00:00,4,1,1,3,4.33,10.67,5.3333,6.3333,119,5,124,busan
2011-03-27 12:00:00,3,0,1,3,4.33,8.67,3.3333,5.6667,148,6,154,busan
2012-11-29 19:00:00,4,1,1,1,7.0,11.33,8.3333,9.3333,32,11,43,busan
2012-11-11 19:00:00,4,0,0,1,19.68,23.485,55,8.9981,69,208,277,seoul
2011-02-10 13:00:00,1,0,1,1,7.38,8.335,29,19.9995,3,59,62,seoul
2011-05-14 06:00:00,1,1,0,1,13.33,15.0,3.6667,9.3333,4,6,10,seoul
2011-05-03 17:00:00,1,1,1,3,5.0,19.33,9.3333,8.3333,40,1,41,busan
2012-10-11 23:00:00,4,0,1,2,3.67,8.33,6.0,4.3333,41,20,61,incheon
2011-03-09 04:00:00,4,0,1,2,15.0,17.67,9.3333,4.0,80,4,84,incheon
2012-05-18 06:00:00,2,0,0,1,5.67,13.0,8.3333,8.6667,33,7,40,busan
2012-12-23 15:00:00,4,0,0,3,16.33,8.67,3.3333,9.6667,22,5,27,incheon
2012-03-14 12:00:00,1,0,1,3,3.33,16.0,5.3333,8.0,62,7,69,incheon
2012-01-09 06:00:00,1,0,1,2,9.02,11.365,60,8.9981,3,85,88,seoul
2012-04-18 00:00:00,3,1,0,1,11.33,10.67,10.0,5.3333,30,4,34,busan
2012-01-19 12:00:00,3,0,1,2,4.67,13.0,8.0,8.3333,119,16,135,incheon
2012-03-07 17:00:00,2,1,1,2,7.33,14.0,6.0,4.0,21,2,23,seoul
2011-03-03 08:00:00,1,0,1,1,5.74,6.06,39,19.9995,4,216,220,seoul
2012-04-21 16:00:00,4,0,0,1,4.33,17.33,10.0,5.0,93,4,97,seoul
2012-06-04 03:00:00,2,0,1,2,22.96,26.515,60,11.0014,0,5,5,seoul
2012-05-15 00:00:00,2,0,1,2,22.96,26.515,88,8.9981,7,25,32,seoul
2011-09-24 04:00:00,3,0,0,2,5.67,9.33,6.0,7.0,35,2,37,incheon
2011-11-17 00:00:00,1,0,1,3,7.67,11.0,7.6667,7.6667,135,8,143,busan
2011-11-16 00:00:00,2,0,0,3,11.0,8.33,7.6667,6.0,55,15,70,incheon
2011-02-26 19:00:00,1,0,0,2,4.33,9.0,8.3333,10.0,78,3,81,seoul
2012-07-13 18:00:00,3,0,1,1,31.98,34.85,46,12.998,108,523,631,seoul
2012-11-10 02:00:00,3,1,1,3,8.67,17.0,9.0,5.3333,65,19,84,busan
2011-03-16 23:00:00,1,0,1,2,12.67,10.0,3.6667,10.0,21,5,26,incheon
2012-08-23 13:00:00,2,1,1,3,4.0,9.0,3.3333,8.3333,26,1,27,busan
2012-04-27 10:00:00,1,0,1,3,3.33,17.33,4.0,6.6667,117,7,124,busan
2012-04-11 04:00:00,3,0,1,1,11.67,11.67,10.0,5.3333,82,6,88,incheon
2011-01-06 01:00:00,1,0,0,2,8.33,11.67,7.3333,6.6667,134,16,150,incheon
2012-09-13 06:00:00,3,0,0,1,5.33,15.67,8.0,4.0,114,12,126,incheon
2011-09-23 18:00:00,2,1,1,2,6.0,15.0,4.6667,4.3333,144,15,159,seoul
2012-06-27 03:00:00,3,0,1,2,6.33,19.67,7.3333,8.6667,51,20,71,incheon
2011-02-20 10:00:00,3,0,1,3,9.33,10.33,5.3333,5.6667,130,19,149,incheon
2012-12-10 04:00:00,1,0,1,1,16.67,9.33,5.6667,7.0,57,12,69,seoul
2012-09-17 05:00:00,1,0,0,2,6.0,19.33,5.6667,5.6667,24,2,26,busan
2011-11-14 04:00:00,4,0,1,1,9.0,9.33,9.3333,8.3333,99,18,117,incheon
2011-06-08 13:00:00,2,0,1,3,9.0,8.0,3.6667,6.6667,130,17,147,busan
2011-04-27 18:00:00,3,1,1,1,12.0,13.33,6.0,4.3333,108,9,117,seoul
2011-06-16 11:00:00,2,0,1,2,27.88,31.82,61,19.9995,33,117,150,seoul
2011-06-25 22:00:00,4,1,0,1,7.67,15.67,5.6667,6.0,91,3,94,busan
2011-05-25 07:00:00,4,1,1,1,5.0,13.33,9.0,6.3333,113,1,114,busan
2012-06-22 15:00:00,1,0,0,2,4.33,13.0,5.6667,3.6667,27,1,28,seoul
2012-06-04 17:00:00,1,1,0,1,9.33,13.33,10.0,8.3333,131,9,140,seoul
2012-04-09 15:00:00,1,1,0,3,8.0,11.33,6.0,9.6667,135,11,146,busan
2011-02-13 20:00:00,2,1,0,3,12.0,7.0,4.3333,7.6667,138,20,158,incheon
2012-12-29 08:00:00,4,0,0,3,7.67,14.0,7.6667,8.6667,20,6,26,busan
2012-11-25 11:00:00,2,0,1,1,5.67,17.33,8.3333,8.3333,71,15,86,seoul
2011-09-27 06:00:00,2,1,1,1,5.67,15.67,8.6667,7.3333,104,6,110,seoul
2011-04-07 17:00:00,4,0,0,3,7.67,9.67,5.0,9.6667,71,1,72,busan
2011-12-07 17:00:00,3,1,1,3,9.67,16.33,9.6667,5.6667,69,20,89,busan
2012-06-21 23:00:00,3,1,0,3,7.33,16.33,8.0,8.3333,121,5,126,incheon
2012-06-12 20:00:00,2,0,1,1,27.88,31.82,83,12.998,36,350,386,seoul
2012-02-11 10:00:00,4,1,0,2,11.67,15.33,6.0,4.0,90,10,100,seoul
2011-10-17 04:00:00,1,1,1,2,16.67,18.0,8.0,5.6667,36,20,56,incheon
2012-03-08 20:00:00,1,0,1,2,24.6,31.06,43,26.0027,20,282,302,seoul
2011-03-29 20:00:00,2,1,0,3,4.67,8.0,5.3333,9.6667,135,18,153,incheon
2012-08-22 00:00:00,1,1,1,3,9.0,11.67,9.3333,8.6667,129,15,144,incheon
2012-10-03 15:00:00,1,1,0,2,11.0,18.67,9.6667,3.3333,137,6,143,incheon
2012-11-23 13:00:00,1,0,0,3,15.67,19.33,7.3333,8.6667,115,19,134,incheon
2011-06-27 05:00:00,1,0,0,2,5.0,17.67,5.0,4.6667,4,12,16,busan
2012-03-10 18:00:00,1,0,0,3,5.0,16.67,9.6667,9.3333,6,20,26,incheon
2011-06-17 17:00:00,3,1,1,3,11.33,10.0,6.6667,5.3333,109,3,112,seoul
2012-08-22 01:00:00,2,0,1,2,13.0,19.67,7.0,4.6667,129,11,140,incheon
2012-02-06 04:00:00,1,0,1,1,7.38,10.605,80,7.0015,0,2,2,seoul
2012-01-24 23:00:00,2,1,0,1,6.67,14.67,5.6667,7.3333,47,2,49,incheon
2012-02-03 20:00:00,1,0,1,1,13.94,17.425,49,7.0015,8,155,163,seoul
2011-06-20 22:00:00,3,1,1,1,4.0,17.67,7.3333,5.6667,128,16,144,busan
2012-12-28 15:00:00,2,0,0,2,5.67,14.33,5.0,8.3333,67,10,77,incheon
2011-03-16 12:00:00,1,0,1,2,16.4,20.455,71,7.0015,23,65,88,seoul
2012-04-12 07:00:00,2,0,1,1,12.3,13.635,65,22.0028,12,294,306,seoul
2012-11-26 22:00:00,3,0,0,2,4.33,8.33,5.3333,9.6667,103,6,109,busan
2011-03-02 21:00:00,1,0,1,3,12.67,19.67,9.6667,7.6667,70,13,83,busan
2011-02-13 15:00:00,2,1,1,2,3.67,15.0,9.0,10.0,111,19,130,seoul
2012-08-06 14:00:00,3,0,1,1,33.62,37.88,46,0,99,188,287,seoul
2012-09-12 01:00:00,3,0,1,1,21.32,25,72,7.0015,2,19,21,seoul
2012-10-14 17:00:00,4,0,0,1,26.24,31.06,44,12.998,193,346,539,seoul
2012-12-22 00:00:00,2,1,1,1,10.0,14.0,9.0,5.3333,49,15,64,busan
2012-01-12 21:00:00,4,0,1,3,7.0,9.33,6.3333,5.3333,20,3,23,incheon
2011-11-20 14:00:00,2,0,1,1,3.67,20.0,6.0,9.3333,107,8,115,incheon
2011-01-17 19:00:00,1,1,0,3,7.38,9.09,59,12.998,2,58,60,seoul
2011-08-09 06:00:00,2,1,0,2,12.0,14.33,9.3333,6.6667,29,15,44,incheon
2012-09-25 00:00:00,2,1,1,3,8.67,20.0,4.0,4.0,127,5,132,incheon
2012-12-04 04:00:00,1,0,1,2,15.67,8.67,8.6667,6.0,142,6,148,seoul
2011-09-29 02:00:00,2,1,0,2,7.33,17.67,9.0,6.6667,135,18,153,seoul
2012-08-22 04:00:00,4,0,1,1,7.67,11.0,6.6667,4.0,115,1,116,incheon
2011-09-22 09:00:00,4,0,1,2,7.33,14.0,3.6667,6.0,84,5,89,incheon
2012-08-07 13:00:00,1,0,0,1,10.67,20.0,3.6667,8.3333,39,7,46,incheon
2012-03-22 23:00:00,1,1,1,2,13.0,16.33,7.0,6.0,92,18,110,incheon
2012-03-11 09:00:00,1,0,0,1,10.66,12.88,60,15.0013,20,70,90,seoul
2012-03-04 16:00:00,1,0,0,1,14.76,15.91,29,32.9975,68,231,299,seoul
2011-08-15 03:00:00,2,0,1,1,5.67,8.67,5.0,5.3333,36,2,38,seoul
2011-01-04 14:00:00,1,1,0,3,16.33,19.67,8.0,4.6667,25,11,36,busan
2011-09-01 09:00:00,3,0,1,1,26.24,30.305,69,7.0015,29,178,207,seoul
2011-12-07 05:00:00,4,0,1,3,18.86,22.725,100,11.0014,0,3,3,seoul
2012-05-26 23:00:00,4,1,0,3,14.67,13.33,5.0,8.6667,43,12,55,busan
2012-07-11 10:00:00,1,1,1,1,9.0,15.67,7.0,4.3333,118,14,132,busan
2012-08-16 22:00:00,2,0,1,2,5.0,9.67,9.0,7.6667,23,14,37,seoul
2011-10-13 04:00:00,2,0,0,1,6.67,11.0,4.3333,7.6667,92,7,99,seoul
2012-10-11 15:00:00,3,0,1,1,10.33,8.33,6.6667,3.6667,57,15,72,seoul
2011-09-22 14:00:00,3,1,0,1,10.0,9.33,8.3333,6.6667,69,8,77,incheon
2012-11-17 20:00:00,2,0,1,3,13.0,16.67,4.0,8.6667,42,10,52,incheon
2012-07-17 05:00:00,3,0,1,1,27.88,31.82,74,6.0032,7,31,38,seoul
2012-08-05 21:00:00,3,0,0,1,29.52,34.85,79,7.0015,51,157,208,seoul
2011-02-11 00:00:00,3,1,0,3,7.0,18.67,6.0,7.6667,144,6,150,busan
2012-09-13 04:00:00,2,0,0,1,7.67,16.67,7.3333,9.0,2,18,20,busan
2012-04-17 05:00:00,2,1,1,3,10.67,8.0,3.3333,5.6667,125,2,127,incheon
2012-05-23 21:00:00,4,0,1,3,11.0,9.67,5.3333,9.3333,51,5,56,incheon
2011-03-15 09:00:00,4,1,1,2,3.33,6.67,9.0,9.0,27,5,32,incheon
2012-07-06 03:00:00,2,1,0,3,9.0,12.67,8.3333,3.6667,35,7,42,incheon
2012-04-07 11:00:00,2,1,1,2,16.67,13.33,6.6667,9.0,133,16,149,incheon
2012-05-12 08:00:00,3,0,1,2,14.33,16.0,7.6667,5.0,29,4,33,busan
2012-03-21 07:00:00,4,0,1,1,8.0,10.0,4.0,5.6667,42,12,54,incheon
2012-10-03 13:00:00,3,1,0,1,4.33,17.67,8.0,6.0,129,1,130,busan
2012-11-09 04:00:00,1,1,0,2,3.67,18.67,6.0,7.0,47,20,67,incheon
2011-01-20 11:00:00,3,0,1,1,8.33,7.33,6.6667,8.3333,11,19,30,busan
2011-08-27 06:00:00,1,0,1,1,6.33,11.0,8.6667,9.0,96,7,103,incheon
2011-01-16 14:00:00,4,1,0,3,8.67,8.0,6.6667,6.3333,81,5,86,busan
2012-04-11 06:00:00,4,1,0,2,13.67,18.33,8.0,8.6667,60,2,62,incheon
2011-09-07 07:00:00,4,0,0,1,8.33,18.67,3.6667,8.6667,12,18,30,busan
2012-05-29 23:00:00,4,1,0,2,13.33,8.33,4.6667,5.0,66,14,80,busan
2012-09-13 16:00:00,3,0,1,1,29.52,32.575,39,6.0032,85,406,491,seoul
2011-08-07 08:00:00,3,1,0,1,8.0,17.0,6.0,9.6667,45,1,46,busan
2012-07-10 12:00:00,3,0,1,2,6.0,7.33,10.0,7.0,130,9,139,incheon
2012-09-14 17:00:00,1,0,1,1,3.33,7.0,4.0,4.6667,118,8,126,incheon
2011-12-17 22:00:00,1,1,1,2,14.0,16.0,3.6667,8.3333,37,17,54,seoul
2012-05-30 08:00:00,1,0,1,1,13.67,10.33,5.6667,8.6667,63,5,68,incheon
2011-05-03 06:00:00,3,0,0,2,5.33,19.0,8.6667,7.6667,84,11,95,busan
2012-04-06 01:00:00,4,0,1,3,7.33,15.33,9.6667,5.0,28,7,35,incheon
2011-12-09 09:00:00,2,0,0,3,14.33,15.33,3.6667,6.3333,102,19,121,busan
2011-03-12 21:00:00,2,0,0,1,6.67,8.33,5.3333,5.0,136,1,137,busan
2011-10-05 04:00:00,3,1,0,3,16.33,13.0,7.6667,3.3333,51,3,54,busan
2011-01-15 13:00:00,2,0,1,1,13.33,9.67,8.6667,6.3333,96,12,108,seoul
2011-01-29 01:00:00,3,1,1,1,10.33,8.67,7.3333,8.0,11,1,12,incheon
2012-12-03 15:00:00,4,0,1,1,24.6,31.06,56,0,58,210,268,seoul
2011-04-16 03:00:00,2,0,0,2,14.76,17.425,87,11.0014,5,9,14,seoul
2011-05-28 11:00:00,2,1,1,2,6.33,13.0,4.6667,9.6667,60,7,67,incheon
2011-03-27 09:00:00,4,0,0,3,5.0,10.0,6.0,4.3333,141,17,158,incheon
2012-11-07 09:00:00,1,1,1,1,12.0,15.33,5.0,4.6667,58,18,76,incheon
2011-02-22 05:00:00,3,0,1,2,9.33,16.67,5.3333,5.6667,60,20,80,seoul
2011-07-08 12:00:00,4,0,1,2,15.0,14.67,5.3333,5.6667,43,15,58,incheon
2012-02-10 08:00:00,1,1,1,3,5.33,20.0,8.0,6.3333,148,12,160,seoul
2012-09-06 12:00:00,3,1,0,3,7.0,13.67,5.0,9.6667,21,19,40,busan
2011-09-14 15:00:00,2,0,1,3,11.0,12.0,7.3333,9.6667,57,10,67,busan
2012-07-20 14:00:00,4,1,0,1,7.67,8.33,7.3333,4.0,47,6,53,incheon
2012-08-09 19:00:00,2,1,1,3,14.33,19.0,10.0,7.0,1,3,4,busan
2011-04-19 21:00:00,4,1,0,3,10.0,16.0,8.3333,4.6667,45,16,61,incheon
2012-07-03 16:00:00,3,0,1,2,36.9,38.635,24,12.998,90,437,527,seoul
2012-10-05 17:00:00,4,0,0,3,12.67,18.67,10.0,7.6667,142,19,161,busan
2011-03-11 03:00:00,3,0,1,1,16.67,17.67,8.0,4.6667,103,15,118,busan
2011-11-20 10:00:00,2,0,0,2,8.33,9.33,4.0,7.6667,44,7,51,incheon
2011-12-17 19:00:00,2,0,0,1,11.33,18.67,9.6667,3.3333,43,5,48,seoul
2011-04-06 20:00:00,1,1,0,1,10.67,20.0,6.3333,6.0,93,16,109,busan
2012-06-16 10:00:00,3,0,1,1,12.33,13.33,4.0,9.6667,51,9,60,incheon
2011-09-05 01:00:00,2,0,0,2,14.33,14.67,6.3333,10.0,110,16,126,seoul
2011-03-01 09:00:00,1,0,0,3,16.33,8.0,8.6667,6.0,14,13,27,incheon
2011-09-25 12:00:00,3,1,1,1,9.0,12.67,5.3333,6.3333,41,18,59,incheon
2012-04-16 00:00:00,1,1,1,3,10.0,17.0,8.6667,8.6667,69,17,86,seoul
2012-05-08 23:00:00,2,0,1,3,24.6,28.79,78,22.0028,10,53,63,seoul
2011-12-03 15:00:00,4,0,0,1,15.58,19.695,46,0,100,237,337,seoul
2011-08-12 08:00:00,1,0,0,2,6.0,9.33,5.3333,9.6667,38,17,55,seoul
